"project","dependencies","start","end"
gpmall-shopping,com.gpmall.user-user-sdk-0.0.1-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
market-service,junit-junit-4.11,2019-07-23 19:54:38+08:00,2019-08-04 19:23:45+08:00
shopping-provider,org.springframework.boot-spring-boot-starter-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.springframework.boot-spring-boot-starter-test-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.apache.dubbo-dubbo-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.apache.zookeeper-zookeeper-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.apache.curator-curator-recipes-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.mybatis.spring.boot-mybatis-spring-boot-starter-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,mysql-mysql-connector-java-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,com.alibaba-druid-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,com.gpmall.shopping-shopping-api-1.0-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.projectlombok-lombok-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,com.auth0-java-jwt-None,2019-07-23 19:54:38+08:00,2019-07-29 19:13:02+08:00
shopping-provider,com.alibaba-fastjson-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.mapstruct-mapstruct-jdk8-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.mapstruct-mapstruct-processor-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-provider,joda-time-joda-time-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-api,org.projectlombok-lombok-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-api,org.apache.commons-commons-lang3-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
shopping-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.springframework.boot-spring-boot-starter-web-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.projectlombok-lombok-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.springframework.boot-spring-boot-starter-test-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.apache.dubbo-dubbo-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.apache.zookeeper-zookeeper-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.apache.curator-curator-framework-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,org.apache.curator-curator-recipes-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,com.gpmall.user-user-sdk-0.0.1-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-user,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.springframework.boot-spring-boot-starter-web-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.projectlombok-lombok-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.springframework.boot-spring-boot-starter-test-None,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
commons-tool,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-07-23 19:54:38+08:00,2020-01-15 12:15:16+08:00
pay-service,junit-junit-4.11,2019-07-23 19:54:38+08:00,2019-07-29 19:13:02+08:00
gpmall-parent,org.redisson-redisson-${redisson.version},2019-07-24 00:08:33+08:00,2020-01-15 12:15:16+08:00
shopping-provider,org.redisson-redisson-None,2019-07-24 00:08:33+08:00,2020-01-15 12:15:16+08:00
commons-tool,org.springframework.boot-spring-boot-starter-None,2019-07-24 09:32:48+08:00,2020-01-15 12:15:16+08:00
commons-tool,org.redisson-redisson-None,2019-07-24 09:32:48+08:00,2020-01-15 12:15:16+08:00
commons-tool,org.projectlombok-lombok-None,2019-07-24 09:32:48+08:00,2020-01-15 12:15:16+08:00
gpmall-parent,com.github.pagehelper-pagehelper-${pagehelper.version},2019-07-24 19:30:10+08:00,2020-01-15 12:15:16+08:00
gpmall-parent,com.github.pagehelper-pagehelper-spring-boot-autoconfigure-${pagehelper.sprinboo.version},2019-07-24 19:30:10+08:00,2019-08-19 14:14:18+08:00
gpmall-parent,com.github.pagehelper-pagehelper-spring-boot-starter-${pagehelper.sprinboo.version},2019-07-24 19:30:10+08:00,2019-08-19 14:14:18+08:00
search-service,junit-junit-4.11,2019-07-24 19:30:10+08:00,2019-08-13 21:29:11+08:00
shopping-provider,com.github.pagehelper-pagehelper-None,2019-07-24 19:30:10+08:00,2020-01-15 12:15:16+08:00
shopping-provider,com.github.pagehelper-pagehelper-spring-boot-autoconfigure-None,2019-07-24 19:30:10+08:00,2020-01-15 12:15:16+08:00
shopping-provider,com.github.pagehelper-pagehelper-spring-boot-starter-None,2019-07-24 19:30:10+08:00,2020-01-15 12:15:16+08:00
order-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-api,org.projectlombok-lombok-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-api,org.apache.commons-commons-lang3-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.springframework.boot-spring-boot-starter-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.springframework.boot-spring-boot-starter-test-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.apache.dubbo-dubbo-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.apache.zookeeper-zookeeper-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.apache.curator-curator-recipes-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.mybatis.spring.boot-mybatis-spring-boot-starter-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,mysql-mysql-connector-java-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,com.alibaba-druid-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.projectlombok-lombok-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.mapstruct-mapstruct-jdk8-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,org.mapstruct-mapstruct-processor-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
order-provider,com.gpmall.order-order-api-1.0-SNAPSHOT,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-api,org.projectlombok-lombok-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-api,org.apache.commons-commons-lang3-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.springframework.boot-spring-boot-starter-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.springframework.boot-spring-boot-starter-test-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.dubbo-dubbo-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.zookeeper-zookeeper-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.curator-curator-recipes-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.mybatis.spring.boot-mybatis-spring-boot-starter-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,mysql-mysql-connector-java-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,com.alibaba-druid-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.projectlombok-lombok-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,com.alibaba-fastjson-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.mapstruct-mapstruct-jdk8-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.mapstruct-mapstruct-processor-None,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,com.gupaoedu.pay-pay-api-1.0-SNAPSHOT,2019-07-29 21:19:39+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.httpcomponents-httpclient-None,2019-07-30 15:05:50+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.httpcomponents-httpcore-None,2019-07-30 15:05:50+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.apache.httpcomponents-httpmime-None,2019-07-30 15:05:50+08:00,2020-01-15 12:15:16+08:00
order-provider,com.gpmall.user-user-api-0.0.1-SNAPSHOT,2019-07-31 10:08:41+08:00,2020-01-15 12:15:16+08:00
order-provider,org.redisson-redisson-None,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
order-provider,com.gpmall.shopping-shopping-api-1.0-SNAPSHOT,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.apache.dubbo-dubbo-None,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.apache.zookeeper-zookeeper-None,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.apache.curator-curator-framework-None,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,org.apache.curator-curator-recipes-None,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,com.gpmall.shopping-shopping-api-1.0-SNAPSHOT,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,com.gpmall.user-user-sdk-0.0.1-SNAPSHOT,2019-08-01 23:35:39+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,com.gpmall.order-order-api-1.0-SNAPSHOT,2019-08-01 23:35:39+08:00,2019-08-13 21:29:11+08:00
gpmall-shopping,com.gpmall.order-order-api-1.0-SNAPSHOT,2019-08-02 10:26:01+08:00,2020-01-15 12:15:16+08:00
market-provider,org.springframework.boot-spring-boot-starter-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.springframework.boot-spring-boot-starter-test-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.apache.dubbo-dubbo-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.apache.zookeeper-zookeeper-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.apache.curator-curator-recipes-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.mybatis.spring.boot-mybatis-spring-boot-starter-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,mysql-mysql-connector-java-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,com.alibaba-druid-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-provider,org.projectlombok-lombok-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-api,org.projectlombok-lombok-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-api,org.apache.commons-commons-lang3-None,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
market-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-08-04 22:21:31+08:00,2020-01-15 12:15:16+08:00
user-provider,org.redisson-redisson-None,2019-08-06 17:19:12+08:00,2020-01-15 12:15:16+08:00
gpmall-user,com.github.penggle-kaptcha-2.3.2,2019-08-06 17:19:12+08:00,2019-08-08 18:03:39+08:00
user-api,com.spring4all-swagger-spring-boot-starter-None,2019-08-07 17:59:18+08:00,2019-08-13 21:29:11+08:00
gpmall-parent,com.spring4all-swagger-spring-boot-starter-${swagger-starter.version},2019-08-07 17:59:18+08:00,2020-01-15 12:15:16+08:00
gpmall-user,com.github.penggle-kaptcha-${kaptcha.version},2019-08-07 17:59:18+08:00,2019-08-13 21:29:11+08:00
gpmall-user,com.spring4all-swagger-spring-boot-starter-None,2019-08-07 17:59:18+08:00,2019-08-13 21:29:11+08:00
commons-tool,com.spring4all-swagger-spring-boot-starter-None,2019-08-08 11:46:31+08:00,2019-08-09 21:54:07+08:00
commons-tool,org.springframework.boot-spring-boot-starter-web-None,2019-08-08 11:46:31+08:00,2019-08-09 21:54:07+08:00
order-api,com.alibaba-fastjson-None,2019-08-08 18:03:39+08:00,2020-01-15 12:15:16+08:00
pay-api,com.gpmall.pay-pay-provider-0.0.1-SNAPSHOT,2019-08-09 02:10:47+08:00,2019-08-09 15:09:57+08:00
order-provider,com.github.pagehelper-pagehelper-None,2019-08-09 15:03:37+08:00,2020-01-15 12:15:16+08:00
order-provider,com.github.pagehelper-pagehelper-spring-boot-autoconfigure-None,2019-08-09 15:03:37+08:00,2020-01-15 12:15:16+08:00
order-provider,com.github.pagehelper-pagehelper-spring-boot-starter-None,2019-08-09 15:03:37+08:00,2020-01-15 12:15:16+08:00
gpmall-parent,javax.validation-validation-api-${validation-api.version},2019-08-09 15:05:30+08:00,2020-01-15 12:15:16+08:00
gpmall-parent,org.hibernate.validator-hibernate-validator-${hibernate-validator.version},2019-08-09 15:05:30+08:00,2020-01-15 12:15:16+08:00
pay-api,org.hibernate.validator-hibernate-validator-None,2019-08-09 15:05:30+08:00,2020-01-15 12:15:16+08:00
gpmall-cashier,com.gupaoedu.pay-pay-api-1.0-SNAPSHOT,2019-08-09 17:27:56+08:00,2020-01-15 12:15:16+08:00
pay-provider,javax.el-javax.el-api-3.0.0,2019-08-09 21:25:14+08:00,2020-01-15 12:15:16+08:00
pay-provider,org.glassfish-javax.el-3.0.0,2019-08-09 21:25:14+08:00,2020-01-15 12:15:16+08:00
search-provider,com.gpmall.search-search-service-1.0-SNAPSHOT,2019-08-10 11:44:22+08:00,2019-08-10 16:48:32+08:00
search-provider,org.springframework.boot-spring-boot-starter-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.springframework.boot-spring-boot-starter-test-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.dubbo-dubbo-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.zookeeper-zookeeper-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.curator-curator-recipes-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.mybatis.spring.boot-mybatis-spring-boot-starter-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,mysql-mysql-connector-java-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,com.alibaba-druid-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.projectlombok-lombok-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,com.alibaba-fastjson-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.mapstruct-mapstruct-jdk8-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.mapstruct-mapstruct-processor-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.httpcomponents-httpclient-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.httpcomponents-httpcore-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,org.apache.httpcomponents-httpmime-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-provider,javax.el-javax.el-api-3.0.0,2019-08-10 11:44:22+08:00,2019-08-16 22:10:53+08:00
search-provider,org.glassfish-javax.el-3.0.0,2019-08-10 11:44:22+08:00,2019-08-16 22:10:53+08:00
search-provider,com.gpmall.search-search-api-1.0-SNAPSHOT,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-api,org.projectlombok-lombok-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-api,org.apache.commons-commons-lang3-None,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-08-10 11:44:22+08:00,2020-01-15 12:15:16+08:00
search-api,junit-junit-4.11,2019-08-10 11:44:22+08:00,2019-08-10 16:48:32+08:00
coupon-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-api,org.projectlombok-lombok-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-api,org.apache.commons-commons-lang3-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.springframework.boot-spring-boot-starter-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.springframework.boot-spring-boot-starter-test-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.apache.dubbo-dubbo-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.apache.zookeeper-zookeeper-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.apache.curator-curator-recipes-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.mybatis.spring.boot-mybatis-spring-boot-starter-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,mysql-mysql-connector-java-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,com.alibaba-druid-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,com.gpmall.coupon-coupon-api-0.0.1-SNAPSHOT,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.projectlombok-lombok-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,com.alibaba-fastjson-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.mapstruct-mapstruct-jdk8-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.mapstruct-mapstruct-processor-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,joda-time-joda-time-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,org.redisson-redisson-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,com.github.pagehelper-pagehelper-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,com.github.pagehelper-pagehelper-spring-boot-autoconfigure-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
coupon-provider,com.github.pagehelper-pagehelper-spring-boot-starter-None,2019-08-10 14:41:18+08:00,2020-01-15 12:15:16+08:00
search-provider,org.springframework.boot-spring-boot-starter-data-elasticsearch-2.1.7.RELEASE,2019-08-10 17:19:12+08:00,2020-01-15 12:15:16+08:00
common-lock,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-08-11 13:56:07+08:00,2019-09-17 10:34:26+08:00
common-lock,org.redisson-redisson-3.11.1,2019-08-11 13:56:07+08:00,2019-08-16 12:22:43+08:00
common-lock,org.apache.commons-commons-lang3-3.8,2019-08-11 13:56:07+08:00,2019-08-16 11:54:44+08:00
common-lock,org.springframework.boot-spring-boot-starter-aop-2.1.6.RELEASE,2019-08-11 13:56:07+08:00,2019-08-16 11:54:44+08:00
gpmall-shopping,com.gpmall.search-search-api-1.0-SNAPSHOT,2019-08-11 21:43:23+08:00,2020-01-15 12:15:16+08:00
comment-api,com.gpmall.commons-commons-core-1.0-SNAPSHOT,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
comment-api,org.projectlombok-lombok-None,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
comment-api,org.apache.commons-commons-lang3-None,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
comment-api,com.gpmall.commons-commons-tool-1.0-SNAPSHOT,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
comment-provider,org.springframework.boot-spring-boot-starter-None,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
comment-provider,org.springframework.boot-spring-boot-starter-test-None,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
comment-provider,org.apache.dubbo-dubbo-spring-boot-starter-None,2019-08-11 23:14:45+08:00,2020-01-15 12:15:16+08:00
